Volatility 3 Framework 2.5.2

Offset	Name	Size
0xa48df8fc9740	\Windows\assembly\NativeImages_v4.0.30319_64\System.Dired13b18a9#\f87e7f9015ee7fb19ce758d568e10549\System.DirectoryServices.ni.dll.aux	216
0xa48df8fc98d0	\$Directory	216
0xa48df8fc9d80	\$Directory	216
0xa48df8fca0a0	\$Directory	216
0xa48df8fca230	\$Directory	216
0xa48df8fca550	\$Directory	216
0xa48df8fca6e0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xml\238862161c05eb67325815002be6719c\System.Xml.ni.dll.aux	216
0xa48df8fca870	\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\de013c985ad100d05dc94ec118f77b92\mscorlib.ni.dll.aux	216
0xa48df8fcaa00	\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorrc.dll	216
0xa48df8fcab90	\Windows\Microsoft.NET\assembly\GAC_64\mscorlib\v4.0_4.0.0.0__b77a5c561934e089\mscorlib.dll	216
0xa48df8fcb1d0	\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Xml\v4.0_4.0.0.0__b77a5c561934e089\System.XML.dll	216
0xa48df8fcb4f0	\Windows\System32\msisip.dll	216
0xa48df8fcb680	\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.Mf49f6405#\86c715ed00d4b6abda11387adaa131d6\Microsoft.Management.Infrastructure.ni.dll.aux	216
0xa48df8fcb810	\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Management\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Management.dll	216
0xa48df8fcb9a0	\Windows\Microsoft.NET\assembly\GAC_MSIL\Microsoft.Management.Infrastructure\v4.0_1.0.0.0__31bf3856ad364e35\Microsoft.Management.Infrastructure.dll	216
0xa48df8fcbb30	\Windows\System32\WindowsPowerShell\v1.0\pwrshsip.dll	216
0xa48df8fcbcc0	\Windows\System32\WindowsPowerShell\v1.0\Modules\Defender\MSFT_MpScan.cdxml	216
0xa48df8fcbe50	\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Numerics\v4.0_4.0.0.0__b77a5c561934e089\System.Numerics.dll	216
0xa48df8fcc170	\Windows\assembly\NativeImages_v4.0.30319_64\System.Data\17cab893a98c4cb9a9c07ee75cffa230\System.Data.ni.dll.aux	216
0xa48df8fcc300	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_837145869\Mini-Wallet\_manifest\spdx_2.2\manifest.spdx.json.sha256	216
0xa48df8fcc490	\$ConvertToNonresident	216
0xa48df8fcc620	\$Directory	216
0xa48df8fcc940	\Windows\Microsoft.NET\Framework64\v4.0.30319\diasymreader.dll	216
0xa48df8fccad0	\Program Files\WindowsPowerShell\Modules\PowerShellGet\1.0.0.1\PowerShellGet.psd1	216
0xa48df8fccc60	\Windows\assembly\NativeImages_v4.0.30319_64\System.Transactions\430a9e8244a211240808d63b95b9d4c8\System.Transactions.ni.dll.aux	216
0xa48df8fccdf0	\Windows\Microsoft.NET\assembly\GAC_64\System.Transactions\v4.0_4.0.0.0__b77a5c561934e089\System.Transactions.dll	216
0xa48df8fcd110	\Windows\Microsoft.NET\assembly\GAC_64\System.Data\v4.0_4.0.0.0__b77a5c561934e089\System.Data.dll	216
0xa48df8fcd2a0	\Program Files\WindowsPowerShell\Modules\PowerShellGet\1.0.0.1\PSModule.psm1	216
0xa48df8fcd430	\Windows\System32\winevt\Logs\Microsoft-Windows-PowerShell%4Admin.evtx	216
0xa48df8fcd5c0	\Windows\System32\WindowsPowerShell\v1.0\Modules\Microsoft.PowerShell.Utility\Microsoft.PowerShell.Utility.psd1	216
0xa48df8fcd750	\Windows\Microsoft.NET\assembly\GAC_64\System.Data\v4.0_4.0.0.0__b77a5c561934e089\System.Data.dll	216
0xa48df8fcd8e0	\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.P6f792626#\0af08d8869b8553b5b828a2660bdf183\Microsoft.PowerShell.Security.ni.dll.aux	216
0xa48df8fcda70	\Program Files\WindowsPowerShell\Modules\Pester\3.4.0\Pester.psm1	216
0xa48df8fcdc00	\$Directory	216
0xa48df8fcdd90	\$ConvertToNonresident	216
0xa48df8fce0b0	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_837145869\manifest.webapp.json	216
0xa48df8fce240	\$Directory	216
0xa48df8fce3d0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Management\5e0d65edc2896cdb05874abda7e36dca\System.Management.ni.dll.aux	216
0xa48df8fce560	\$Directory	216
0xa48df8fce6f0	\Windows\System32\winevt\Logs\Microsoft-Windows-PowerShell%4Operational.evtx	216
0xa48df8fce880	\Program Files\WindowsPowerShell\Modules\Pester\3.4.0\Pester.psd1	216
0xa48df8fcea10	\Windows\Microsoft.NET\assembly\GAC_MSIL\Microsoft.PowerShell.Security\v4.0_3.0.0.0__31bf3856ad364e35\Microsoft.PowerShell.Security.dll	216
0xa48df8fceba0	\Program Files\WindowsPowerShell\Modules\PSReadline\2.0.0\PSReadline.psd1	216
0xa48df8fced30	\Windows\Microsoft.NET\assembly\GAC_64\System.Transactions\v4.0_4.0.0.0__b77a5c561934e089\System.Transactions.dll	216
0xa48df8fceec0	\Windows\System32\WindowsPowerShell\v1.0\PSEvents.dll	216
0xa48df8fcf1e0	\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Windows.Forms\v4.0_4.0.0.0__b77a5c561934e089\System.Windows.Forms.dll	216
0xa48df8fcf370	\Windows\Fonts\lucon.ttf	216
0xa48df8fcf500	\Windows\System32\wbem\wbemdisp.tlb	216
0xa48df8fcf820	\Windows\System32\WindowsPowerShell\v1.0\Modules\Defender\MSFT_MpWDOScan.cdxml	216
0xa48df8fcf9b0	\Windows\System32\en-US\cscript.exe.mui	216
0xa48df8fcfb40	\$Directory	216
0xa48df8fcfcd0	\Windows\Microsoft.NET\assembly\GAC_MSIL\Microsoft.PowerShell.Commands.Utility\v4.0_3.0.0.0__31bf3856ad364e35\Microsoft.PowerShell.Commands.Utility.dll	216
0xa48df8fd0180	\Windows\System32\scrobj.dll	216
0xa48df8fd0310	\Windows\System32\WindowsPowerShell\v1.0\Modules\Microsoft.PowerShell.Management\Microsoft.PowerShell.Management.psd1	216
0xa48df8fd04a0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\ad4e1b74ffb168b93b882f4f96a3acc4\System.Windows.Forms.ni.dll.aux	216
0xa48df8fd0630	\Windows\Microsoft.NET\assembly\GAC_MSIL\System.ServiceProcess\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.ServiceProcess.dll	216
0xa48df8fd0ae0	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_837145869\Notification\_manifest\spdx_2.2\manifest.spdx.json.sha256	216
0xa48df8fd0c70	\Windows\System32\wbem\wbemdisp.dll	216
0xa48df8fd0e00	\$Directory	216
0xa48df8fd1120	\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.Pae3498d9#\cd5433881072815cd8f6b7a40a7f90ae\Microsoft.PowerShell.Commands.Management.ni.dll.aux	216
0xa48df8fd12b0	\$Directory	216
0xa48df8fd1440	\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.P521220ea#\c9c4af69e4b56546f14bd3de21d8cb9c\Microsoft.PowerShell.Commands.Utility.ni.dll.aux	216
0xa48df8fd1760	\$Directory	216
0xa48df8fd1a80	\Windows\System32\cscript.exe	216
0xa48df8fd1c10	\Windows\assembly\NativeImages_v4.0.30319_64\System.Confe64a9051#\7aaf133a6b1fcce08dac68fb48477c97\System.Configuration.Install.ni.dll.aux	216
0xa48df8fd1da0	\$Directory	216
0xa48df8fd20c0	\Windows\Microsoft.NET\assembly\GAC_MSIL\Microsoft.PowerShell.Commands.Management\v4.0_3.0.0.0__31bf3856ad364e35\Microsoft.PowerShell.Commands.Management.dll	216
0xa48df8fd2250	\Windows\System32\cscript.exe	216
0xa48df8fd23e0	\$Directory	216
0xa48df8fd2570	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_837145869\Wallet-Checkout\app-setup.js	216
0xa48df8fd2890	\$Directory	216
0xa48df8fd2a20	\Windows\System32\scrrun.dll	216
0xa48df8fd31f0	\Windows\System32\wshom.ocx	216
0xa48df8fd36a0	\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Management.Automation\v4.0_3.0.0.0__31bf3856ad364e35\System.Management.Automation.dll	216
0xa48df8fd3b50	\Windows\Microsoft.NET\assembly\GAC_64\mscorlib\v4.0_4.0.0.0__b77a5c561934e089\mscorlib.dll	216
0xa48df8fd3e70	\$Directory	216
0xa48df8fd47d0	\Windows\System32\wshom.ocx	216
0xa48df8fd4960	\$Directory	216
0xa48df8fd52c0	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_837145869\Tokenized-Card\_manifest\spdx_2.2\manifest.spdx.json.sha256	216
0xa48df8fd55e0	\Connect	216
0xa48df8fd5770	\Users\santaclaus\AppData\Local\Microsoft\Edge\User Data\Default\History-journal	216
0xa48df8fd5900	\Windows\System32	216
0xa48df8fd5db0	\Windows\System32\bitsperf.dll	216
0xa48df8fd60d0	\Windows\System32\Windows.Internal.Graphics.Display.DisplayColorManagement.dll	216
0xa48df8fd6260	\ProgramData\Microsoft\Network\Downloader\edb.log	216
0xa48df8fd6580	\Server	216
0xa48df8fd6710	\ProgramData\Microsoft\Network\Downloader\qmgr.db	216
0xa48df8fd6d50	\Windows\System32\pnpui.dll	216
0xa48df8fd6ee0	\Windows\System32\conhost.exe	216
0xa48df8fd7200	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_837145869\Wallet-Checkout\_manifest\spdx_2.2\manifest.spdx.json.sha256	216
0xa48df8fd7390	\$Directory	216
0xa48df8fd7520	\Users\SANTAC~1\AppData\Local\Temp\present.exe	216
0xa48df8fd76b0	\Windows\System32\qmgr.dll	216
0xa48df8fd7840	\Windows	216
0xa48df8fd79d0	\Program Files (x86)\Microsoft\Edge\Application\119.0.2151.97\oneds.dll	216
0xa48df8fd7b60	\ProgramData\Microsoft\Network\Downloader\edb.chk	216
0xa48df8fd7cf0	\Windows\System32\dimsjob.dll	216
0xa48df8fd7e80	\Reference	216
0xa48df8fd81a0	\Windows\System32\bitsigd.dll	216
0xa48df8fd8330	\Windows\servicing\InboxFodMetadataCache\metadata\Language.OCR~pl-pl~1.0.mum	216
0xa48df8fd8650	\Program Files (x86)\Microsoft\Edge\Application\119.0.2151.97\telclient.dll	216
0xa48df8fd9140	\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.M870d558a#\3848311070796cb1ab1cbaa71369c098\Microsoft.Management.Infrastructure.Native.ni.dll.aux	216
0xa48df8fd92d0	\$Directory	216
0xa48df8fd9460	\$Directory	216
0xa48df8fd95f0	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_837145869\_manifest\spdx_2.2\manifest.spdx.json.sha256	216
0xa48df8fd9780	\$Directory	216
0xa48df8fd9aa0	\Windows\System32\WsmSvc.dll	216
0xa48df8fd9c30	\Windows\System32\WsmAuto.dll	216
0xa48df8fd9dc0	\Program Files (x86)\Microsoft\Edge\Application\msedge.exe	216
0xa48df8fda270	\CMApi	216
0xa48df8fda720	\Windows\System32\WsmRes.dll	216
0xa48df8fdb3a0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.OCR~pt-br~1.0.mum	216
0xa48df8fdb850	\Windows\System32\pcwum.dll	216
0xa48df8fdb9e0	\Windows\Microsoft.NET\assembly\GAC_64\Microsoft.Management.Infrastructure.Native\v4.0_1.0.0.0__31bf3856ad364e35\Microsoft.Management.Infrastructure.Native.dll	216
0xa48df8fdbb70	\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-AppManagement-AppV-Package~31bf3856ad364e35~amd64~~10.0.19041.1202.cat	216
0xa48df8fdbd00	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_837145869\manifest.fingerprint	216
0xa48df8fdbe90	\Windows\System32\Tasks\Microsoft\Windows\Windows Defender\Windows Defender Cleanup	216
0xa48df8fdc1b0	\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-GroupPolicy-ClientTools-WOW64-Package~31bf3856ad364e35~amd64~~10.0.19041.746.cat	216
0xa48df8fdc7f0	\$Directory	216
0xa48df8fdc980	\$Directory	216
0xa48dfb0f00a0	\Windows\System32\drivers\crashdmp.sys	216
0xa48dfb0f0210	TxfLog	216
0xa48dfb0f04f0	\Windows\System32\DriverStore\FileRepository\basicdisplay.inf_amd64_65ab9a260dbf7467\BasicDisplay.sys	216
0xa48dfb0f0660	\$Extend\$RmMetadata\$TxfLog\$TxfLogContainer00000000000000000002	216
0xa48dfb0f07d0	\$Extend\$RmMetadata\$TxfLog\$Tops:$T:$DATA	216
0xa48dfb0f0940	\Device\HarddiskVolume2\$Extend\$RmMetadata\$TxfLog\$TxfLog	216
0xa48dfb0f0ab0	\$Directory	216
0xa48dfb0f11e0	\$Extend\$RmMetadata\$Txf:$I30:$INDEX_ALLOCATION	216
0xa48dfb0f14c0	\Device\HarddiskVolume2\$Extend\$RmMetadata\$TxfLog\$TxfLog	216
0xa48dfb0f17a0	KtmLog	216
0xa48dfb0f1910	\:$I30:$INDEX_ALLOCATION	216
0xa48dfb0f1a80	\$Extend\$Reparse:$R:$INDEX_ALLOCATION	216
0xa48dfb0f1bf0	\$Directory	216
0xa48dfb0f1d60	\$Extend\$RmMetadata\$TxfLog\$Tops	216
0xa48dfb0f40a0	\Windows\SysWOW64\ntdll.dll	216
0xa48dfb0f4210	\Windows\System32\vertdll.dll	216
0xa48dfb0f44f0	\Windows\System32\drivers\storahci.sys	216
0xa48dfb0f47d0	\ProgramData\Microsoft\MF\Active.GRL	216
0xa48dfb0f4940	\Windows\System32\drivers\dumpfve.sys	216
0xa48dfb0f4d90	\$Directory	216
0xa48dfb0f5070	\Windows\System32\drivers\Diskdump.sys	216
0xa48dfb0f51e0	\$Directory	216
0xa48dfb0f54c0	\$Directory	216
0xa48dfb0f5d60	\Windows\System32\ntdll.dll	216
0xa48dfb24d900	\Windows\System32\drivers\monitor.sys	216
0xa48dfb316220	\Windows\System32\drivers\i8042prt.sys	216
0xa48dfb316500	\Windows\System32\drivers\mouclass.sys	216
0xa48dfb316ac0	\Windows\System32\drivers\hdaudbus.sys	216
0xa48dfb316c30	\Windows\System32\drivers\VBoxWddm.sys	216
0xa48dfb317080	\Windows\System32\drivers\portcls.sys	216
0xa48dfb317360	\Windows\System32\drivers\ks.sys	216
0xa48dfb317640	\Windows\System32\smss.exe	216
0xa48dfb317920	\Windows\System32\drivers\drmk.sys	216
0xa48dfb318610	\Windows\System32\drivers\kbdclass.sys	216
0xa48dfb318780	\Windows\System32\drivers\E1G6032E.sys	216
0xa48dfb318bd0	\Windows\System32\drivers\VBoxMouse.sys	216
0xa48dfb318eb0	\Windows\System32\drivers\NdisVirtualBus.sys	216
0xa48dfb319190	\Windows\System32\drivers\battc.sys	216
0xa48dfb319470	\Windows\System32\drivers\intelppm.sys	216
0xa48dfb319750	\Windows\System32\drivers\CmBatt.sys	216
0xa48dfb319ba0	\Windows\System32\drivers\USBXHCI.SYS	216
0xa48dfb319e80	\Windows\System32\drivers\Ucx01000.sys	216
0xa48dfb39b380	\Windows	216
0xa48dfb39bce0	\Windows\System32\imagehlp.dll	216
0xa48dfb3d60b0	\$Directory	216
0xa48dfb3d6220	\$Directory	216
0xa48dfb3d6670	\$Directory	216
0xa48dfb3d6950	\Windows\System32\drivers\ksthunk.sys	216
0xa48dfb3d6c30	\Windows\System32\DriverStore\FileRepository\swenum.inf_amd64_16a14542b63c02af\swenum.sys	216
0xa48dfb3d6da0	\$Directory	216
0xa48dfb3d7360	\Windows\System32\drivers\rdpbus.sys	216
0xa48dfb3d7640	\$Directory	216
0xa48dfb3d7c00	\Windows\System32\drivers\USBHUB3.SYS	216
0xa48dfb3d7d70	\Windows\System32\drivers\en-US\USBXHCI.SYS.mui	216
0xa48dfb3d7ee0	\Windows\System32\drivers\usbd.sys	216
0xa48dfb3d8610	\$Directory	216
0xa48dfb3d88f0	\$Directory	216
0xa48dfb3d8bd0	\Windows\System32\drivers\HdAudio.sys	216
0xa48dfb3d8eb0	\Windows\System32\drivers\hidparse.sys	216
0xa48dfb3d9470	\Windows\apppatch\drvmain.sdb	216
0xa48dfb3d95e0	\Windows\System32\drivers\mouhid.sys	216
0xa48dfb3d98c0	\Windows\System32\drivers\hidclass.sys	216
0xa48dfb3d9ba0	\Windows\System32\drivers\hidusb.sys	216
0xa48dfb4460a0	\Windows\System32\drivers\filecrypt.sys	216
0xa48dfb4464f0	\Windows\System32\drivers\dxgkrnl.sys	216
0xa48dfb4467d0	\Windows\System32\drivers\cdrom.sys	216
0xa48dfb446d90	\Windows\System32\drivers\tbs.sys	216
0xa48dfb447910	\$Directory	216
0xa48dfb447a80	\Windows\System32\drivers\beep.sys	216
0xa48dfb447ed0	\Windows\System32\drivers\null.sys	216
0xa48dfb50f0a0	\$Directory	216
0xa48dfb50f210	\$MapAttributeValue	216
0xa48dfb50f380	\$Extend\$UsnJrnl:$J:$DATA	216
0xa48dfb50f7d0	\$Mft::$BITMAP	216
0xa48dfb50f940	\$Extend\$RmMetadata\$TxfLog\$TxfLogContainer00000000000000000001	216
0xa48dfb510070	\$Secure:$SDS:$DATA	216
0xa48dfb5101e0	\$Extend\$RmMetadata\$Repair:$Verify:$DATA	216
0xa48dfb510350	\Device\HarddiskVolume2\$Extend\$RmMetadata\$TxfLog\$TxfLog	216
0xa48dfb5104c0	\$Extend\$Deleted:$I30:$INDEX_ALLOCATION	216
0xa48dfb510630	\$Mft	216
0xa48dfb510bf0	\$Extend\$RmMetadata\$TxfLog\$TxfLog.blf	216
0xa48dfb510d60	\$BitMap	216
0xa48dfb5ca0a0	\Windows\System32\drivers\npfs.sys	216
0xa48dfb5ca380	\Windows\System32\drivers\cimfs.sys	216
0xa48dfb5ca7d0	\Windows\System32\drivers\tdx.sys	216
0xa48dfb5caab0	\Windows\System32\drivers\tdi.sys	216
0xa48dfb5cad90	\Windows\System32\drivers\netbt.sys	216
0xa48dfb5cb1e0	\Windows\System32\drivers\msfs.sys	216
0xa48dfb5cb350	\$Directory	216
0xa48dfb5cbed0	\Windows\System32\DriverStore\FileRepository\basicrender.inf_amd64_df49c4daa6251397\BasicRender.sys	216
0xa48dfb5d24f0	\Windows\System32\drivers\afunix.sys	216
0xa48dfb5d3070	\Windows\System32\drivers\vwififlt.sys	216
0xa48dfb5d3350	\Windows\System32\drivers\ndiscap.sys	216
0xa48dfb5d37a0	\Windows\System32\drivers\netbios.sys	216
0xa48dfb5d3a80	\Windows\System32\drivers\VBoxSF.sys	216
0xa48dfb5d3bf0	\Windows\System32\drivers\pacer.sys	216
0xa48dfb5d3d60	\Windows\System32\drivers\afd.sys	216
0xa48dfb6ba0a0	\$LogFile	216
0xa48dfb6ba210	\$BitMap	216
0xa48dfb6ba380	\Windows\bootstat.dat	216
0xa48dfb6ba4f0	\$Secure:$SDS:$DATA	216
0xa48dfb6ba940	\$Mft	216
0xa48dfb6bad90	\$Mft::$BITMAP	216
0xa48dfb6bb070	\Windows\System32\drivers\dfsc.sys	216
0xa48dfb6bb1e0	\$MftMirr	216
0xa48dfb6bbed0	\Windows\System32\drivers\dam.sys	216
0xa48dfb6cd390	\$Extend\$RmMetadata\$Txf:$I30:$INDEX_ALLOCATION	216
0xa48dfb6cd500	\$Extend\$RmMetadata\$TxfLog\$TxfLog.blf	216
0xa48dfb6cd670	KtmLog	216
0xa48dfb6cdac0	\Device\HarddiskVolume1\$Extend\$RmMetadata\$TxfLog\$TxfLog	216
0xa48dfb6cdc30	\Windows\System32\drivers\ahcache.sys	216
0xa48dfb6ce1f0	\$Extend\$Deleted:$I30:$INDEX_ALLOCATION	216
0xa48dfb6ce4d0	\:$I30:$INDEX_ALLOCATION	216
0xa48dfb6ce7b0	\$Extend\$RmMetadata\$Repair	216
0xa48dfb6ce920	\Device\HarddiskVolume1\$Extend\$RmMetadata\$TxfLog\$TxfLog	216
0xa48dfb6cea90	TxfLog	216
0xa48dfb6cec00	\$Extend:$I30:$INDEX_ALLOCATION	216
0xa48dfb6ced70	\Windows\System32\drivers\bam.sys	216
0xa48dfb6cf610	\$Extend\$RmMetadata\$TxfLog\$Tops	216
0xa48dfb6cf780	\$Extend\$RmMetadata\$TxfLog\$Tops:$T:$DATA	216
0xa48dfb6cf8f0	\Device\HarddiskVolume1\$Extend\$RmMetadata\$TxfLog\$TxfLog	216
0xa48dfb6cfa60	\$Secure:$SII:$INDEX_ALLOCATION	216
0xa48dfb6cfbd0	\:$I30:$INDEX_ALLOCATION	216
0xa48dfb6d0190	\Windows\apppatch\sysmain.sdb	216
0xa48dfb6d0300	\$Directory	216
0xa48dfb6d0470	\Windows\System32\drivers\kdnic.sys	216
0xa48dfb6d0ba0	\Windows\System32\DriverStore\FileRepository\compositebus.inf_amd64_7500cffa210c6946\CompositeBus.sys	216
0xa48dfbc78250	\ProtectedPrefix\LocalService	216
0xa48dfbc783e0	\Windows\System32\coml2.dll	216
0xa48dfbc78890	\Windows\System32\GdiPlus.dll	216
0xa48dfbc78bb0	\ProtectedPrefix\LocalService	216
0xa48dfbc78d40	\Windows\System32\wow64cpu.dll	216
0xa48dfbc79b50	\Windows\System32\shell32.dll	216
0xa48dfbc79ce0	\Windows\System32\Wldap32.dll	216
0xa48dfbc79e70	\Windows\System32\clbcatq.dll	216
0xa48dfbc980c0	\Windows\SysWOW64\win32u.dll	216
0xa48dfbc98250	\Windows\SysWOW64\SHCore.dll	216
0xa48dfbc983e0	\Windows\SysWOW64\KernelBase.dll	216
0xa48dfbc98570	\Windows\SysWOW64\comctl32.dll	216
0xa48dfbc98700	\Windows\SysWOW64\sechost.dll	216
0xa48dfbc98890	\Windows\SysWOW64\clbcatq.dll	216
0xa48dfbc98a20	\Windows\SysWOW64\rpcrt4.dll	216
0xa48dfbc98bb0	\Windows\SysWOW64\crypt32.dll	216
0xa48dfbc98d40	\Windows\SysWOW64\nsi.dll	216
0xa48dfbc98ed0	\Windows\SysWOW64\normaliz.dll	216
0xa48dfbc991f0	\Windows\SysWOW64\advapi32.dll	216
0xa48dfbc99380	\Windows\SysWOW64\msvcrt.dll	216
0xa48dfbc99510	\Windows\SysWOW64\wintrust.dll	216
0xa48dfbc996a0	\Windows\SysWOW64\gdi32full.dll	216
0xa48dfbc99830	\Windows\SysWOW64\setupapi.dll	216
0xa48dfbc999c0	\Windows\SysWOW64\psapi.dll	216
0xa48dfbc99b50	\Windows\SysWOW64\shell32.dll	216
0xa48dfbc99ce0	\Windows\SysWOW64\ole32.dll	216
0xa48dfbc99e70	\Windows\SysWOW64\Wldap32.dll	216
0xa48dfbd9a0c0	\Windows\System32\bcrypt.dll	216
0xa48dfbd9a250	\Windows\System32\win32u.dll	216
0xa48dfbd9a3e0	\Windows\System32\cfgmgr32.dll	216
0xa48dfbd9a570	\Windows\System32\msvcp_win.dll	216
0xa48dfbd9a700	\Windows\System32\msvcrt.dll	216
0xa48dfbd9a890	\Windows\SysWOW64\GdiPlus.dll	216
0xa48dfbd9aa20	\Windows\System32\gdi32.dll	216
0xa48dfbd9abb0	\Windows\System32\ucrtbase.dll	216
0xa48dfbd9ad40	\Windows\SysWOW64\ws2_32.dll	216
0xa48dfbd9aed0	\Windows\SysWOW64\imagehlp.dll	216
0xa48dfbd9b1f0	\Windows\SysWOW64\difxapi.dll	216
0xa48dfbd9b380	\Windows\System32\msctf.dll	216
0xa48dfbd9b510	\Windows\System32\imm32.dll	216
0xa48dfbd9b6a0	\Windows\System32\bcryptprimitives.dll	216
0xa48dfbd9b830	\Windows\System32\gdi32full.dll	216
0xa48dfbd9b9c0	\Windows\System32\wintrust.dll	216
0xa48dfbd9bb50	\Windows\System32\KernelBase.dll	216
0xa48dfbd9bce0	\Windows\System32\comctl32.dll	216
0xa48dfbd9be70	\Windows\System32\crypt32.dll	216
0xa48dfe5e30c0	\Windows\SysWOW64\bcrypt.dll	216
0xa48dfe5e3250	\ProtectedPrefix\Administrators	216
0xa48dfe5e33e0	\Windows\SysWOW64\msvcp_win.dll	216
0xa48dfe5e3570	\Windows\SysWOW64\msctf.dll	216
0xa48dfe5e3700	\Windows\SysWOW64\kernel32.dll	216
0xa48dfe5e3890	\ProtectedPrefix	216
0xa48dfe5e3a20	\Windows\SysWOW64\user32.dll	216
0xa48dfe5e3bb0	\ProtectedPrefix\Administrators	216
0xa48dfe5e3d40	\Windows\SysWOW64\imm32.dll	216
0xa48dfe5e3ed0	\ProtectedPrefix	216
0xa48dfe5e41f0	\Windows\SysWOW64\bcryptprimitives.dll	216
0xa48dfe5e4380	\Windows\SysWOW64\combase.dll	216
0xa48dfe5e4510	\Windows\SysWOW64\coml2.dll	216
0xa48dfe5e46a0	\Windows\SysWOW64\comdlg32.dll	216
0xa48dfe5e4830	\Windows\SysWOW64\cfgmgr32.dll	216
0xa48dfe5e49c0	\Windows\SysWOW64\oleaut32.dll	216
0xa48dfe5e4b50	\Windows\SysWOW64\shlwapi.dll	216
0xa48dfe5e4ce0	\Windows\SysWOW64\gdi32.dll	216
0xa48dfe5e4e70	\Windows\SysWOW64\ucrtbase.dll	216
0xa48dfe66a0c0	\Windows\System32\psapi.dll	216
0xa48dfe66a250	\Windows\System32\kernel32.dll	216
0xa48dfe66a3e0	\Windows\System32\SHCore.dll	216
0xa48dfe66a570	\Windows\System32\wow64win.dll	216
0xa48dfe66a700	\Windows\System32\user32.dll	216
0xa48dfe66a890	\Windows\System32\nsi.dll	216
0xa48dfe66aa20	\Windows\System32\rpcrt4.dll	216
0xa48dfe66abb0	\Windows\System32\difxapi.dll	216
0xa48dfe66ad40	\Windows\System32\ws2_32.dll	216
0xa48dfe66aed0	\Windows\System32\wow64.dll	216
0xa48dfe66b1f0	\Windows\System32\normaliz.dll	216
0xa48dfe66b380	\Windows\System32\combase.dll	216
0xa48dfe66b510	\Windows\System32\ole32.dll	216
0xa48dfe66b6a0	\Windows\System32\shlwapi.dll	216
0xa48dfe66b830	\Windows\System32\oleaut32.dll	216
0xa48dfe66b9c0	\Windows\System32\advapi32.dll	216
0xa48dfe66bb50	\Windows\System32\setupapi.dll	216
0xa48dfe66bce0	\Windows\System32\comdlg32.dll	216
0xa48dfe66be70	\Windows\System32\sechost.dll	216
0xa48dfe672310	\$Extend\$Deleted:$I30:$INDEX_ALLOCATION	216
0xa48dfe6725f0	\$Extend\$RmMetadata\$TxfLog\$TxfLog.blf	216
0xa48dfe672760	\$Extend\$RmMetadata\$Repair	216
0xa48dfe6728d0	\$Extend\$RmMetadata\$Repair:$Corrupt:$DATA	216
0xa48dfe6735c0	\$LogFile	216
0xa48dfe673730	\Device\HarddiskVolume3\$Extend\$RmMetadata\$TxfLog\$TxfLog	216
0xa48dfe673a10	\$Mft	216
0xa48dfe673e60	\$BitMap	216
0xa48dfe6742b0	\$Secure:$SDS:$DATA	216
0xa48dfe674420	\$Secure:$SII:$INDEX_ALLOCATION	216
0xa48dfe674590	\$Mft::$BITMAP	216
0xa48dfe674700	\$MftMirr	216
0xa48dfe674870	\:$I30:$INDEX_ALLOCATION	216
0xa48dfe6749e0	\$Extend:$I30:$INDEX_ALLOCATION	216
0xa48dfe674cc0	\$Extend\$RmMetadata\$Txf:$I30:$INDEX_ALLOCATION	216
